mp-1040471 Mn(PO3)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1198989 Mg(Ni2O3)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-755341 Cs3Pr(MoO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1199088 Mo3C7Br3NCl3O7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-25207 NaVSiCO7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-558517 Zn(CoO2)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1199194 Al2FeSiO5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-19100 Na3MnBAsO7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-505245 NaNiPO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-687255 MnCO3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1201217 Li2MnO2F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1175278 La2CoO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1177792 YVO3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1037040 LiFeSbO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-561324 KMnP3HO10 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-761251 VSO5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-532433 Li9Cr4(BO3)8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-744991 FeSi2C4(Cl3O2)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-774925 BaMg2V2O8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1216962 CaFeP2O7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1222347 CoH18C2(NO)16 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-578604 LiNd2Tl(MoO4)4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-776982 CrRu(NF)6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-510562 LaMnFe3(BiO4)3 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1278576 LiV(CO3)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-771110 LiFePO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1174891 Mn2ZnO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-560793 Mg2TaCrO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1223519 La4Sm4Co7CuO24 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1106068 Ba2Nd2Co4O11 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1209615 TiFeO3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1211556 CaFe3Si2O9 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-753534 BaMoI4O15 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-699382 NaVWO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-766513 Li6Mn(FeO3)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-772839 CsUVO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-759826 Tb2WO6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1203254 BaCo2(AsO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1297760 Fe4P3(HO5)3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-753381 LaCrO3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-24392 Al3CrO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-755965 Li2CrO2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-554409 Sr2Li2NiO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-770659 NdTl(WO4)2 Prediction: 2 Actual: tensor([0], device='cuda:0') 
mp-1198584 ZnFe(GeO3)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-19011 MoN2O3F2 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mvc-3514 LiMnF3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-744458 CaLa2(FeO3)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-766574 Cr2TeO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-866271 Sm2(WO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-756046 Na3PrV2O8 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1209254 CsNa2Mn3P4ClO14 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1181288 MoPCl5O3 Prediction: 0 Actual: tensor([2], device='cuda:0') 
mp-758552 VF5 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1198777 Li3VO3F2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1237012 Ti(FeO2)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-765753 CoAuO2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-759807 Li4VO4F Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-19357 Ca2CrSbO6 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-504495 LiMnPO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-19175 LiNiCO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-6213 Cr2AsC10ClO10 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-752988 V2WO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-743971 FePO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1195880 KCrF3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1177037 Na3Ni2P2(CO7)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1209246 NiH12S2(NO5)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1224662 LiFe2C2O7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1202706 LiVSiO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1237135 GdTl(WO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-754649 Sr6Ca2Mn5(FeO8)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mvc-14106 Li4NiOF4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-779348 Li4V3O8 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-16679 Li2Fe2(CO3)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1204015 Ho2(WO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1177945 Ga2FeO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1211701 KMgIn(MoO4)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-26093 Li4CoOF5 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1205690 SmCu(WO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-704944 Li3CrSiO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-705033 Li2V2(Si2O5)3 Prediction: 0 Actual: tensor([1], device='cuda:0') 
mp-1197022 Mg4FeO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1273212 TaVO5 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-753584 Li3Fe(OF)2 Prediction: 2 Actual: tensor([0], device='cuda:0') 
mp-697556 LiFeSiO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1198234 FeBiO3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-758296 LiCoPO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-17541 Ca2MnAl2Si3O13 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-556779 CoO Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1221399 Mn2P2C12S(O2F3)4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1198748 LiCr4(PO4)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1208057 CaLaVCrO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-557107 LiFeO2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-769540 TmTl(WO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-18765 CoH16C4(NO)7 Prediction: 2 Actual: tensor([0], device='cuda:0') 
mp-1181651 Cr3CuO8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-560774 HoMoO4F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-753927 Cs2Cr4Cd(HO4)4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-752488 Cs2Co(SO7)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-559242 Rb2Mo3Se3O16 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-759628 VPO5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1214299 Li2CrO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1220862 Li2NiPCO7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1218905 Li2FeSiO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-554998 Li4Fe5(CoO6)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1175314 BaVClO3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-753558 TiMnO3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-760095 Rb2Zr(MoO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-25458 CoF2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1176987 SiMo12H24C6N3O40 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-555720 K2Fe2P2O7F2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-850355 Mn2CuH12(NO2)4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-19343 Li2Cr2O7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-18720 SrLaTiMnO6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1175287 Ba2TbV3O11 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-753547 LiNd(MoO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-555994 Co21Cu3O32 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-759551 Rb2Mo(OF2)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-624009 Rb6U5V2O23 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-765509 LaBMoO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-771954 VCuBi2O7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1228485 Li4CrFe2Ni3(PO4)6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1200592 TiNbFeO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-759306 Na3Co2SbO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-18940 DyMoO4F Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-780859 BaAlCuMoO5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-557931 Li3V2CoO6 Prediction: 0 Actual: tensor([1], device='cuda:0') 
mp-1224080 NaLi2NiPCO7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-648893 Li2VOF4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1194929 Li2CoNi(PO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-706228 Li2AlCoO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1194636 VPO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-16772 Cd2MoWO8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-757976 Mn2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-40502 LiInMo3O8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-778844 NaFe(SiO3)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1175250 MnWO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1569717 MgV5H20NO22 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-760202 Mg30NiSnO32 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1177101 Li7NiOF7 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-1222358 MoSe2Cl4O Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-554492 CrHg3(SO2)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1037441 NaVAsCO7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-764507 TiCrSO8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-772318 MnAl2Sb2(PO4)6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1238696 LiCoSbO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-753603 LiMnO2 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-560573 Li2Cr3CoO8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1219794 VMoO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-759062 YSbMo2O9 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-1037038 BaMnO3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-766424 LiSi2NiO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1660336 FeH10S2(NO2)4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1201418 Na3V(H14O11)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-631350 KLiNiO2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1214521 Li2VO2F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1195300 Li4FeNi5(PO4)6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-753491 LiV(TeO4)3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1196122 Pr2W2O9 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1225378 Cr4(OF3)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-20076 NaVCSO7 Prediction: 0 Actual: tensor([2], device='cuda:0') 
mp-540828 NaVSiO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mvc-9788 Mn3TeP2Pb3O14 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1095622 Mg2Ta2CrO8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-755094 YCu(WO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-542031 Li3FeAsCO7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-559510 MgMn2O4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-753849 Sr2TaVO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-743873 Rb2U2WO10 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-753509 Li4VGa3O8 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-779360 V3Zn2O8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-851087 K3Mn2O8 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-863356 CaMg14VO16 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-761527 Li10Ni4O9 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1182540 Ho2VPO8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-20431 Li2NbV3O8 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-850408 MnO Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-759138 RbNa3Mo2H18O17 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1213168 Li9Mn2Co5O16 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-773418 KNaV2O6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1228550 NaNiPO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1228970 LiCo(PO3)3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-754633 Li3MnP2(O3F2)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1302039 Mo3H8C4SN2Cl6O7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1213193 CoO Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1101692 CrBi12Mo4PbO34 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-18880 K10Zr3Cd(MoO4)12 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1239384 Cs2Te(MoO4)3 Prediction: 0 Actual: tensor([1], device='cuda:0') 
mvc-5806 Fe3TeC9SO9 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1256989 LiV(PO4)2 Prediction: 2 Actual: tensor([0], device='cuda:0') 
mp-1296751 Ba2Co(BO2)6 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-850365 Tl2Cr2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1172980 Li3Fe8(BO3)8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-697458 V2Zn3TeO10 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mvc-9966 Ca2NbCrO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1218756 CaMnZnAs2H3O10 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1213014 V3Cu2Ni(PO4)6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1201268 Li3V3P8O29 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-19424 Li2MnSiO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-556730 Ba3NiSb2O9 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1075969 CoH18S2Br(N3O2)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1084850 Li2NiSnO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1273808 KMn(SeO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-542139 CaAlFe3O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-765951 Rb2Zn2(MoO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-766124 Sm2CoTe2(SO7)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1192384 Li7Mn(O2F)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-778260 Y4V6O21 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-555683 Ba2Mn(AsO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1272167 Li5Fe5Si7O24 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-24555 VBiPbO5 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-778245 Mn3(OF2)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1239492 Nd3BWO9 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1238508 Mo2H5C5N3O14 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1225930 Li2Mn3(PO4)4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1104989 K2MoSeO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1196377 Ta12MoO33 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mvc-6920 MgVP2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1198270 Sr2Nd2TlNi2O9 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1209152 K4MoO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1274218 KVOF4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-769418 MoH8(NO2)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-504510 Li3Mn4(P2O7)4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-758241 LiCoPO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-18835 Mg10FeO11 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1173961 V2PH10C2N2O8F Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-755055 Li4Mn2Fe3Sn3O16 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-540256 VPO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1177314 RbEr(WO4)2 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-1175063 KMoPO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1062939 Li3FePCO7 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1662219 Ba3Fe2Cl2O5 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1307846 LiFePCO7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1181578 LiVOF3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-19373 K8Hf(MoO4)6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-774311 MgVO3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-773025 RbV(PO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-32310 KMoIO6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1200083 KRb2Mo(OF)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-698616 LiFe(Se2O5)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-771039 Hf3NiF6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-561538 YVO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-698272 CsY(MoO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-763927 VAg2HgO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1223680 LiTiFeO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-753634 BaY2(MoO4)4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-24347 Li9Mn2Co5O16 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1213966 NaVCdO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-755905 FeSb2C6(OF2)6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-771962 LiCrP2O7 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-752855 Na2CoP2O7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-745016 Li2MnSi3O8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1217119 Li3Mn5(CoO6)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-565836 K3NaCr2O8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-755502 Li2NbV3O8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-776015 VZn2SbO6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1191502 CaMn7O12 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-755235 Sr5Ca3FeCo7O24 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1194736 Sr2MnGe2O7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1228766 K5Na3Nb4(WO5)4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-558124 Sc2(WO4)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-769486 Rb2Mo4O13 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-25446 FeCSO7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-24068 LiMnSiO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1222197 Li2FeO2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1114139 Sr4Re2NiO12 Prediction: 2 Actual: tensor([0], device='cuda:0') 
mp-756141 Y4CdMo3O16 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-755166 SrLa2Mn2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1201848 BaNd2(MoO4)4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1244931 K8Zr(MoO4)6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1104357 Li9Mn2Co5O16 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-705959 SrCrO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-771345 Fe3B7IO13 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1198581 Li2V3FeO8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-743645 V3AgO8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1202389 Nd4Mn3NiO12 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-771143 Cr2(Hg2O3)3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-780495 La4ZnCu2MoO12 Prediction: 0 Actual: tensor([2], device='cuda:0') 
mp-754270 Li9Mn2Co5O16 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1178771 MnPH2CO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-559125 SmTl(MoO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mvc-617 Ce(WO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-756523 Li2CrSiO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-744841 ZnTeMoO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1195555 Sr2TiMnO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-651106 Li8NiO5F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1245144 LiCoH24C8(N2O3)4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1210626 Zn2NiWO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-553996 MgTi3Pb5WO15 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-761341 Mg30CoSiO32 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1222548 BaLiCoF6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1097889 LiMnPO4 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-1196385 Li2VO2F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1644889 V2MoO8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-755584 ErVO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1638973 Li2TiFe2O5 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-765474 LiMnP3HO10 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-760194 Li8Ni(O2F)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1079008 Al2NiO4 Prediction: 0 Actual: tensor([2], device='cuda:0') 
mp-19038 FeOF Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-756362 KSr2Nb4FeO15 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1219629 Li2VFeP2(O4F)2 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-626305 Na8Hf(MoO4)6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-23871 Ca2MnAlO5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-690568 LiMnH8(SO6)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-757026 Li7Mn5O12 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1211857 Li4MnCo3O8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1208305 La2Mo2O9 Prediction: 0 Actual: tensor([2], device='cuda:0') 
mp-720258 KMnO2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mvc-9043 Li2CrNiO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1272749 Li2V2O5F2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
