mp-1218736 YCu3(WO4)6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-560684 Li3V3P8O29 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-22938 CrSi(Ag3O4)2 Prediction: 2 Actual: tensor([0], device='cuda:0') 
mvc-6127 HoCu(WO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-774930 Li4Co2C4SO16 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-18993 Li4CoOF5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1173226 VGeO3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1663238 CoO Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1186387 KVCdO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-778041 Na4VHO5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-756192 Na3VO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-756449 Co4Pb(CO)16 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1645903 NaLi2MnPCO7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-21512 CaLaNbCoO6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-600168 LiNiPO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1218176 Li3V3P8O29 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-755045 Li3Mn2(CO3)4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-555206 TbVO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-16894 Cr2Cu3(OF)12 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-768567 Ba2CrF6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1173880 Ca2Nd2Nb3FeO14 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-757340 NaFeO3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-554913 Ca3V2(BiO6)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-765665 BaU2V2O12 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1100685 Fe2CuO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-14046 K3Cr4PO16 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-559299 NiSO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-755319 LaNiO2 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-29893 Na3Li3Mn2P2(CO7)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1079971 Li2CoNi3O8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-19011 Li2NiSnO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1218837 V3OF11 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1221778 Ti5Fe7O18 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-774250 DyAg(WO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mvc-6391 K2Mn2Zn4Si4O15 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1078132 FeO Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-559851 Li3V3P8O29 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1218833 Li2VPO4F Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1228931 In2(MoO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1209157 LiNiBO3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1227662 Na3Cr2P2O8F3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-757121 KY(WO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1210197 Be(CoO2)2 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-1173688 K5Mo4O14F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-757110 Li4Ti3Fe3(CuO8)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1213174 Ca2VSbO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-683668 Li2VO2F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-561342 Sr10Mn5Zn9(AsO)10 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-18012 MgMn(GeO3)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-20052 CoO2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-636731 Li2Mn2P2(H4O5)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1210978 Na2V2O5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-867621 Li4NbCr(TeO6)2 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-19446 Li14Mn2O9 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1221286 Mg2Tl2(MoO4)3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1201081 BaLa2(CoO3)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1180439 Nb2MoO8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-771083 Ti(WO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-22421 VBO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-763482 VPO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1113539 Li3V3P8O29 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-561571 Sr2TaFeO6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-782820 BaSrCaMoO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1285900 LiVP4(H2O7)2 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-779311 AlCrMo6(H19O20)2 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-19046 Li2VCr(P2O7)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1178001 Y2Cr3O12 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1177982 FeH4(CO3)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1176849 BaFe2(SeO3)4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-766014 Li3Al2CrO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1213667 Li2VCr(P2O7)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mvc-4368 Li(CoO2)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-849565 Rb3NaV4H2O13 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-20794 BaV2H2Se2O11 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1191043 Sr2Ni(SeO3)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mvc-2085 Ti2Co(PO5)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-755035 Sr2ScNiPO3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-26093 FePH5NO4F Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1176019 Na2LuMoPO8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1225109 V3H4NO8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-18753 Li2AlCoO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-584637 LiMn2F5 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-756218 KFe(MoO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-764791 LiVFeP2(O4F)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1194597 BaMgV2ZnO8 Prediction: 0 Actual: tensor([2], device='cuda:0') 
mp-756558 K2Co(SeO3)2 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-752776 ScMn(BiO3)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-756298 Mo2P2O11 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-561599 V2(CuO3)3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1196917 MgU(MoO4)4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-763178 MoH8(NO2)2 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-26430 LiFeBO3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1662022 Ba2MnNbO6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1647269 NaCoO2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-760242 Mn(ReO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1228485 Li2AlVO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-770772 BaYMnCoO5 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-849499 Li2FeO2F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-19368 Sr2V2O7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1213220 ZnNiP2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1209837 NaV3O6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-759136 V3(O2F)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-756420 LuMoBrO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1211717 ZnCoAs2O7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-755096 Li2MnP2O7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1099606 Ba3Sm2WO9 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-756945 MoF3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-768729 V(Bi5O8)5 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1101347 LiMn3(BO3)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1664776 Ca2Ni2SF6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1577734 LiFePO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-616555 Sr2FeOsO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1283043 CrPtO2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-768845 LiVCrP2(HO5)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-19049 Mg4FeO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-756450 Li(Fe2O3)4 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-779021 Al2CoO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-774815 BaTe2Mo2(HO6)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1282570 Al2CoO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1282740 Li9Mn2Co5O16 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1105091 Ag2Te3Mo3O16 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-753902 Li2Mn3NbO8 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-752759 Li6Fe5NiO12 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-505102 NiSeO3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-850215 Cr3Si3Pb10(ClO12)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mvc-14518 K2CoO2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-23061 RbAl(MoO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1111086 Ba3Y2MoO9 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1227607 CoTeO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1177292 VP2H8(NO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-755628 ThTeWO7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-19300 Na2Mn2O3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1203990 Li3Cr2(PO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-627119 LiPr(MoO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-754330 NaMnO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-559279 Li2FeP2O7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1182595 CrO Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1207052 Mo(HO2)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-760866 Rb8Zr(MoO4)6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-613910 V2Zn3TeO10 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-559975 Fe4OF7 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-28824 NiPH16NO10 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1178894 Li2MnO2F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1004762 FeP2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1213310 Ba4LaTi4CrO15 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-867597 LiCoAsO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-765483 Y2Mo4O15 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1182627 Pr2B2MoO9 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1296971 V(BrO2)3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-18906 Li4Mn3Nb3(SbO8)2 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-559825 CaFe(SiO3)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1210277 ZnCrO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mvc-7386 BaGd2NiO5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-558386 VH15C4S2(NO5)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1280895 LiMgCoF6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1209586 VF5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-774641 VOF2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-17264 KVH6SO9 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-766399 Mg3Co3(AsO4)4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1568152 CaV2(BiO5)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-22805 CsVSO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-778258 La7SmTi3V5O20 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-757018 LiCoPO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-776295 MnGeO3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-763655 Li3Cr(NiO2)4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-755958 K2TlCoF6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1643720 Ba2EuCoCu2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-694915 Tl4Mo5O17 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-555912 LiCo(WO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-771082 EuVO3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1213682 Sr2CoSbO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-775013 Fe6O11F Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1209599 Na3CrBPO7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1314584 Na2Zr(MoO4)3 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-759631 VO2F Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-744181 Co(PO3)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1228797 LiVGeO5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-562663 UV2O6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1195132 NaCdFe(PO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-18727 YAg(WO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-755002 Li2MnP2O7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1227034 Li2FeSn(PO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1279229 BaMnF4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1179434 NiP2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1214368 K10Zr3Cd(MoO4)12 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1227869 LiSm(MoO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1222732 Na2TlCoF6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-765709 V4O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-758653 ErTl(WO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1180509 Co2N16O9 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-756351 CsMn2V2ClO7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-867581 Rb3Li2Al(MoO4)4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-758212 Li7Si2(NiO4)3 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-849267 BaMnO3 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mvc-12244 Li2Ni(PO4)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-625811 Fe7(SiO6)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-766124 MnPH2CO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-510625 Li4Y3CrO8 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-29189 Li7Mn4CoO12 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1641604 Ba3Na2Cr4F20 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1211622 La2FeAs2O Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1216344 Li2MnSi3O8 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-561516 Li4NiOF4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-851030 CoO2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1223180 CsLiCrO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-754697 Li2Fe5Si5O16 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-744580 Li4MnSn(WO6)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-773184 SrCrO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-20989 Li2U(WO5)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1178024 BaZn(FeO2)4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-775976 Na3Fe2(PO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1195428 MoPbSeO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1221471 Na3V(H14O11)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-759067 Li3Fe2P4HO14 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-763200 MgCr2O4 Prediction: 0 Actual: tensor([2], device='cuda:0') 
mp-757513 LiFe8(BO3)8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-643427 VCrP2(HO5)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1190177 Co2Br5N9O2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-18904 V3P6H14(NO8)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-754753 K2NaFeO3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1570361 Li3FeF6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-765509 SrCa7Mn7CrO24 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1316653 LiTiVO4 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1273212 K2RbSmV2O8 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-851270 LiMn2(PO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-850195 Li2CrAsCO7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-21145 Li4Mo3O8 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1194393 Ti2Mn(PO4)3 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-19083 Li3V2(PO4)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-768097 VP2Cl7O4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1176999 Li2FeCo3O8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-672176 VCrO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-769018 Li3Fe(BO3)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-19332 CaCo5O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-19112 BaBi12Mo4WO34 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-756840 Ho2WO6 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-31627 LiVZnO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-20946 FeAgO2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1202981 FePO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-757925 LiVPO5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1178789 Sr2CaMoO6 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-653887 FeOF Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-19399 MoO3 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1223595 V2CrFe3(PO4)6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-19520 Y2W2O9 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1223155 LiMnSiO4 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-705743 Bi14Mo5O36 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-18892 TiMo(PO4)3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1217012 V2Zn3O8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-756692 Li4NbV3O8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1182388 Rb2U(MoO5)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1200917 Li2NbCr3O8 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-35236 Mg2Cr5(PO4)6 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1247635 Li5Fe3(CuO5)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1259496 Li2NiP2O7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-757842 K5V9H20PtO37 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1174425 Nb2NiO6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1221899 BaYFe2O5 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1181609 LiTiCrO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-772414 MnP2H2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-772241 Ba6Na2Ta2V2O17 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-556249 Li3NiPCO7 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-556474 LiFeSiO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-560160 FeOF Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-770828 Li2VCrP2(O4F)2 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1209470 FeHO2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1203753 CoH22C3(N3O4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-23094 ZrMnO3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1204966 Rb3V(SO5)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-772434 MoO3 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1192408 Li6Mn(FeO3)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1209331 CrAgO2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-755827 MnC4ClO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1204373 LiFePO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1101521 CaFeP2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-560688 Cs2Mo3O10 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mvc-12771 MgMnO2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1215049 Li3Mn(PO4)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-757614 Li7V3P8O29 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-1204789 Li2CrO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-556265 Ba2V2BiPO11 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-759986 K3VCO8 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-17458 La2CoO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1174591 K2NaNiF6 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-753537 FePH2O5 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-754143 MnTe(PbO3)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-555784 LiVPO4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-647385 La5(MoO4)4 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-510511 LiFeSbO4 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1218351 K11LiMn4O16 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-550898 Li2CrFe(PO4)2 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-755476 Li9Mn2Co5O16 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1104788 Mg2Ta2CrO8 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-757613 CaLa2Mn3O9 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-684724 Mn2ZnO4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-714885 Na2LiFePCO7 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-1193349 LiFeB2O5 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-780532 V2MoO8 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-777569 CsTm(MoO4)2 Prediction: 1 Actual: tensor([2], device='cuda:0') 
mp-1239492 Na3Mn2P2(CO7)2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-761206 Mn2C7S2O7 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-30539 CuWO3F2 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1201209 BaV8O21 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mp-1095280 NaY(MoO4)2 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-757348 K2Mn3P4(HO3)4 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-26402 Li3MnO3 Prediction: 0 Actual: tensor([0], device='cuda:0') 
mvc-12542 Na3CrC6O17 Prediction: 2 Actual: tensor([2], device='cuda:0') 
mp-1278696 Ca2YVO5 Prediction: 1 Actual: tensor([1], device='cuda:0') 
mp-765999 NaFePO4 Prediction: 2 Actual: tensor([1], device='cuda:0') 
mp-756743 Ca2V2PbO8 Prediction: 2 Actual: tensor([0], device='cuda:0') 
mp-1211729 Li2V(CO3)2 Prediction: 0 Actual: tensor([2], device='cuda:0') 
